metric,value
experiment_name,MVTec-WRN50-Ablation-wo_PosEmbed
strategy,MoLE-Flow
final_average_img_auc,0.9766834871181307
final_average_pixel_auc,0.9695029934158079
final_average_img_ap,0.9911254499088159
final_average_pixel_ap,0.45643261182368633
total_classes,15
total_tasks,15
final_routing_accuracy,1.0
---ablation_config---,
use_lora,True
use_router,True
use_task_adapter,True
use_pos_embedding,False
use_task_bias,True
use_mahalanobis,True
---class_results---,
bottle_img_auc,1.0
bottle_pixel_auc,0.9640636880549437
bottle_img_ap,0.9999999999999998
bottle_pixel_ap,0.4554445303970787
cable_img_auc,0.9887556221889056
cable_pixel_auc,0.9667793755711415
cable_img_ap,0.9936334212853899
cable_pixel_ap,0.6401589413802224
capsule_img_auc,0.9509373753490227
capsule_pixel_auc,0.985905384187992
capsule_img_ap,0.9885379263418318
capsule_pixel_ap,0.36515818731194694
carpet_img_auc,0.989967897271268
carpet_pixel_auc,0.9805523511520571
carpet_img_ap,0.9971509233833695
carpet_pixel_ap,0.40708592463896315
grid_img_auc,0.987468671679198
grid_pixel_auc,0.9762530330087772
grid_img_ap,0.996056833313941
grid_pixel_ap,0.23704514579066505
hazelnut_img_auc,1.0
hazelnut_pixel_auc,0.9837251404866015
hazelnut_img_ap,0.9999999999999998
hazelnut_pixel_ap,0.4909775191975058
leather_img_auc,1.0
leather_pixel_auc,0.9812171405681677
leather_img_ap,1.0000000000000002
leather_pixel_ap,0.22644140257539075
metal_nut_img_auc,1.0
metal_nut_pixel_auc,0.9853719853533592
metal_nut_img_ap,1.0
metal_nut_pixel_ap,0.8839414658905721
pill_img_auc,0.9830878341516639
pill_pixel_auc,0.9879144876789684
pill_img_ap,0.99714321976669
pill_pixel_ap,0.79486973530147
screw_img_auc,0.8817380610780898
screw_pixel_auc,0.9800605218881595
screw_img_ap,0.9515713805455513
screw_pixel_ap,0.18756924625828247
tile_img_auc,1.0
tile_pixel_auc,0.9588416155748062
tile_img_ap,0.9999999999999998
tile_pixel_ap,0.6337594677062691
toothbrush_img_auc,0.9000000000000001
toothbrush_pixel_auc,0.9800915073667041
toothbrush_img_ap,0.9556987707677624
toothbrush_pixel_ap,0.3349794506708735
transistor_img_auc,0.99625
transistor_pixel_auc,0.9151636283031708
transistor_img_ap,0.9950570835495589
transistor_pixel_ap,0.5630489951513387
wood_img_auc,0.9859649122807018
wood_pixel_auc,0.9235579137931008
wood_img_ap,0.9956151467955764
wood_pixel_ap,0.3216689798144829
zipper_img_auc,0.9860819327731093
zipper_pixel_auc,0.9730471282491673
zipper_img_ap,0.9964170428825682
zipper_pixel_ap,0.30434018527023415
---additional_metrics---,
overall_routing_accuracy,1.0
task_0_routing_accuracy,1.0
task_1_routing_accuracy,1.0
task_2_routing_accuracy,1.0
task_3_routing_accuracy,1.0
task_4_routing_accuracy,1.0
task_5_routing_accuracy,1.0
task_6_routing_accuracy,1.0
task_7_routing_accuracy,1.0
task_8_routing_accuracy,1.0
task_9_routing_accuracy,1.0
task_10_routing_accuracy,1.0
task_11_routing_accuracy,1.0
task_12_routing_accuracy,1.0
task_13_routing_accuracy,1.0
task_14_routing_accuracy,1.0
oracle_mean_img_auc,0.9766834871181307
oracle_mean_pixel_auc,0.9695029934158079
