metric,value
experiment_name,wo_ewc
strategy,MoLE-Flow
final_average_img_auc,0.8286003202450573
final_average_pixel_auc,0.8627924211474558
total_classes,3
total_tasks,3
final_routing_accuracy,1.0
---ablation_config---,
use_lora,True
use_ewc,False
use_router,True
use_task_adapter,True
use_pos_embedding,True
use_task_bias,True
use_mahalanobis,True
---class_results---,
leather_img_auc,1.0
leather_pixel_auc,0.9481139173310291
grid_img_auc,0.8203842940685047
grid_pixel_auc,0.9259115452840133
transistor_img_auc,0.6654166666666668
transistor_pixel_auc,0.7143518008273251
---additional_metrics---,
overall_routing_accuracy,1.0
task_0_routing_accuracy,1.0
task_1_routing_accuracy,1.0
task_2_routing_accuracy,1.0
oracle_mean_img_auc,0.8286003202450573
oracle_mean_pixel_auc,0.8627924211474558
