metric,value
experiment_name,HP-Exp2-lr2e-4
strategy,MoLE-Flow
final_average_img_auc,0.9322099335162116
final_average_pixel_auc,0.977638387591014
final_average_img_ap,0.9715620132839895
final_average_pixel_ap,0.43739640645317535
total_classes,5
total_tasks,5
final_routing_accuracy,1.0
---ablation_config---,
use_lora,True
use_router,True
use_task_adapter,True
use_pos_embedding,True
use_task_bias,True
use_mahalanobis,True
---class_results---,
bottle_img_auc,1.0
bottle_pixel_auc,0.9663961365102829
bottle_img_ap,0.9999999999999998
bottle_pixel_ap,0.47767049429993175
cable_img_auc,0.9844452773613193
cable_pixel_auc,0.9713399845070958
cable_img_ap,0.9915009134508854
cable_pixel_ap,0.6556816809354382
capsule_img_auc,0.9389708815317112
capsule_pixel_auc,0.9858193047750874
capsule_img_ap,0.9856350725942054
capsule_pixel_ap,0.35178382863486224
screw_img_auc,0.8737446197991391
screw_pixel_auc,0.979999383315452
screw_img_ap,0.9494883972757215
screw_pixel_ap,0.19139469791551322
toothbrush_img_auc,0.8638888888888889
toothbrush_pixel_auc,0.9846371288471518
toothbrush_img_ap,0.9311856830991359
toothbrush_pixel_ap,0.510451330480131
---additional_metrics---,
overall_routing_accuracy,1.0
task_0_routing_accuracy,1.0
task_1_routing_accuracy,1.0
task_2_routing_accuracy,1.0
task_3_routing_accuracy,1.0
task_4_routing_accuracy,1.0
oracle_mean_img_auc,0.9322099335162116
oracle_mean_pixel_auc,0.977638387591014
