metric,value
experiment_name,Exp14-TopK5-TailW0.5-LogdetReg1e-4-80ep
strategy,MoLE-Flow
final_average_img_auc,0.9829564756897405
final_average_pixel_auc,0.976823948553252
final_average_img_ap,0.9932321580367865
final_average_pixel_ap,0.5204299735954293
total_classes,15
total_tasks,15
final_routing_accuracy,1.0
---ablation_config---,
use_lora,True
use_router,True
use_task_adapter,True
use_pos_embedding,True
use_task_bias,True
use_mahalanobis,True
---class_results---,
bottle_img_auc,1.0
bottle_pixel_auc,0.9804407761690016
bottle_img_ap,0.9999999999999998
bottle_pixel_ap,0.6580118175762688
cable_img_auc,0.9881934032983508
cable_pixel_auc,0.9757386679036599
cable_img_ap,0.9936102020416938
cable_pixel_ap,0.6368029824550263
capsule_img_auc,0.9648982848025529
capsule_pixel_auc,0.9868329652788296
capsule_img_ap,0.9914865533475528
capsule_pixel_ap,0.4077427573012227
carpet_img_auc,0.9935794542536115
carpet_pixel_auc,0.9876459301226596
carpet_img_ap,0.998176515257779
carpet_pixel_ap,0.5718049597122274
grid_img_auc,0.9916457811194652
grid_pixel_auc,0.9758868551754434
grid_img_ap,0.9970775379260408
grid_pixel_ap,0.23687949344799994
hazelnut_img_auc,1.0
hazelnut_pixel_auc,0.9848630671519705
hazelnut_img_ap,0.9999999999999998
hazelnut_pixel_ap,0.5221989025583911
leather_img_auc,1.0
leather_pixel_auc,0.9905341428669894
leather_img_ap,1.0000000000000002
leather_pixel_ap,0.352200385686509
metal_nut_img_auc,1.0
metal_nut_pixel_auc,0.9755171512478609
metal_nut_img_ap,1.0
metal_nut_pixel_ap,0.8000411427252262
pill_img_auc,0.9896344789961811
pill_pixel_auc,0.9894045637346905
pill_img_ap,0.9981994162544148
pill_pixel_ap,0.8099490957469209
screw_img_auc,0.924164787866366
screw_pixel_auc,0.9841965679522473
screw_img_ap,0.9702265032859518
screw_pixel_ap,0.2148479510861388
tile_img_auc,1.0
tile_pixel_auc,0.9630878758678934
tile_img_ap,0.9999999999999998
tile_pixel_ap,0.6703911125251338
toothbrush_img_auc,0.9166666666666666
toothbrush_pixel_auc,0.9843235950011364
toothbrush_img_ap,0.9642301428894564
toothbrush_pixel_ap,0.5032562837705317
transistor_img_auc,0.9945833333333334
transistor_pixel_auc,0.96289880047781
transistor_img_ap,0.9908872927757909
transistor_pixel_ap,0.6401983195274753
wood_img_auc,0.9885964912280703
wood_pixel_auc,0.9352934575729256
wood_img_ap,0.9965536255262516
wood_pixel_ap,0.43385178700006105
zipper_img_auc,0.9923844537815126
zipper_pixel_auc,0.975694811775664
zipper_img_ap,0.9980345812468675
zipper_pixel_ap,0.34827261281230537
---additional_metrics---,
overall_routing_accuracy,1.0
task_0_routing_accuracy,1.0
task_1_routing_accuracy,1.0
task_2_routing_accuracy,1.0
task_3_routing_accuracy,1.0
task_4_routing_accuracy,1.0
task_5_routing_accuracy,1.0
task_6_routing_accuracy,1.0
task_7_routing_accuracy,1.0
task_8_routing_accuracy,1.0
task_9_routing_accuracy,1.0
task_10_routing_accuracy,1.0
task_11_routing_accuracy,1.0
task_12_routing_accuracy,1.0
task_13_routing_accuracy,1.0
task_14_routing_accuracy,1.0
oracle_mean_img_auc,0.9829564756897405
oracle_mean_pixel_auc,0.976823948553252
