metric,value
experiment_name,TailW-0.8
strategy,MoLE-Flow
final_average_img_auc,0.9801088254183538
final_average_pixel_auc,0.9782016285619969
final_average_img_ap,0.9922237673739744
final_average_pixel_ap,0.5600408624294174
total_classes,15
total_tasks,15
final_routing_accuracy,1.0
---ablation_config---,
use_lora,True
use_router,True
use_task_adapter,True
use_pos_embedding,True
use_task_bias,True
use_mahalanobis,True
---class_results---,
bottle_img_auc,1.0
bottle_pixel_auc,0.9841364900087098
bottle_img_ap,0.9999999999999998
bottle_pixel_ap,0.7504502011891814
cable_img_auc,0.9818215892053973
cable_pixel_auc,0.9715957170870838
cable_img_ap,0.9907872975104057
cable_pixel_ap,0.5928468770739967
capsule_img_auc,0.9497407259672916
capsule_pixel_auc,0.9865267057418211
capsule_img_ap,0.9882967752715296
capsule_pixel_ap,0.396498533892041
carpet_img_auc,0.9955858747993579
carpet_pixel_auc,0.9904529556039605
carpet_img_ap,0.9986862771281231
carpet_pixel_ap,0.6458769708914135
grid_img_auc,0.9891395154553049
grid_pixel_auc,0.97546508446515
grid_img_ap,0.9961561423867447
grid_pixel_ap,0.26075297233384087
hazelnut_img_auc,0.9992857142857142
hazelnut_pixel_auc,0.9871242418232044
hazelnut_img_ap,0.9995947111238859
hazelnut_pixel_ap,0.5922596687415909
leather_img_auc,1.0
leather_pixel_auc,0.9946990731967534
leather_img_ap,1.0000000000000002
leather_pixel_ap,0.5115434752241237
metal_nut_img_auc,1.0
metal_nut_pixel_auc,0.9724876064363434
metal_nut_img_ap,1.0
metal_nut_pixel_ap,0.7837142209109311
pill_img_auc,0.9877250409165302
pill_pixel_auc,0.9896153082983089
pill_img_ap,0.9979083224218914
pill_pixel_ap,0.8007859555093089
screw_img_auc,0.92211518753843
screw_pixel_auc,0.9765459367330777
screw_img_ap,0.9704059400328349
screw_pixel_ap,0.22092257449650063
tile_img_auc,1.0
tile_pixel_auc,0.9702357323539815
tile_img_ap,0.9999999999999998
tile_pixel_ap,0.7255166141729685
toothbrush_img_auc,0.9194444444444444
toothbrush_pixel_auc,0.98294310722227
toothbrush_img_ap,0.9669843934697939
toothbrush_pixel_ap,0.5622335008746928
transistor_img_auc,0.9916666666666667
transistor_pixel_auc,0.9699266943756307
transistor_img_ap,0.9859634753735252
transistor_pixel_ap,0.6570434702493599
wood_img_auc,0.974561403508772
wood_pixel_auc,0.9461175619827572
wood_img_ap,0.991149070022694
wood_pixel_ap,0.5206381596742917
zipper_img_auc,0.990546218487395
zipper_pixel_auc,0.9751522131009013
zipper_img_ap,0.9974241058681901
zipper_pixel_ap,0.3795297412070196
---additional_metrics---,
overall_routing_accuracy,1.0
task_0_routing_accuracy,1.0
task_1_routing_accuracy,1.0
task_2_routing_accuracy,1.0
task_3_routing_accuracy,1.0
task_4_routing_accuracy,1.0
task_5_routing_accuracy,1.0
task_6_routing_accuracy,1.0
task_7_routing_accuracy,1.0
task_8_routing_accuracy,1.0
task_9_routing_accuracy,1.0
task_10_routing_accuracy,1.0
task_11_routing_accuracy,1.0
task_12_routing_accuracy,1.0
task_13_routing_accuracy,1.0
task_14_routing_accuracy,1.0
oracle_mean_img_auc,0.9801088254183538
oracle_mean_pixel_auc,0.9782016285619969
