metric,value
experiment_name,IE_Frozen_DIA
strategy,MoLE-Flow
final_average_img_auc,0.9678829833066841
final_average_pixel_auc,0.9771073337598615
final_average_img_ap,0.9890758265275454
final_average_pixel_ap,0.42679849691742877
total_classes,5
total_tasks,5
final_routing_accuracy,1.0
---ablation_config---,
use_lora,True
use_router,True
use_task_adapter,True
use_pos_embedding,True
use_task_bias,True
use_mahalanobis,True
---class_results---,
bottle_img_auc,1.0
bottle_pixel_auc,0.971806684794028
bottle_img_ap,0.9999999999999998
bottle_pixel_ap,0.53717184275433
cable_img_auc,0.9508995502248876
cable_pixel_auc,0.9711184565974273
cable_img_ap,0.971953155920858
cable_pixel_ap,0.5694025010318036
capsule_img_auc,0.8994814519345832
capsule_pixel_auc,0.9861567711868875
capsule_img_ap,0.976802505552174
capsule_pixel_ap,0.39198969722238214
carpet_img_auc,0.9923756019261638
carpet_pixel_auc,0.983322032429956
carpet_img_ap,0.99780845115854
carpet_pixel_ap,0.432675011210844
grid_img_auc,0.9966583124477861
grid_pixel_auc,0.9731327237910089
grid_img_ap,0.9988150200061561
grid_pixel_ap,0.20275343236778426
---additional_metrics---,
overall_routing_accuracy,1.0
task_0_routing_accuracy,1.0
task_1_routing_accuracy,1.0
task_2_routing_accuracy,1.0
task_3_routing_accuracy,1.0
task_4_routing_accuracy,1.0
oracle_mean_img_auc,0.9678829833066841
oracle_mean_pixel_auc,0.9771073337598615
