metric,value
experiment_name,Version3-MSContext_DIA
strategy,MoLE-Flow
final_average_img_auc,0.4661267071664669
final_average_pixel_auc,0.4601881499439346
final_average_img_ap,0.6626554327314448
final_average_pixel_ap,0.0789404809399748
total_classes,3
total_tasks,3
final_routing_accuracy,1.0
---ablation_config---,
use_lora,True
use_router,True
use_task_adapter,True
use_pos_embedding,True
use_task_bias,True
use_mahalanobis,True
---class_results---,
leather_img_auc,0.09850543478260868
leather_pixel_auc,0.02916797878959263
leather_img_ap,0.5571096020701047
leather_pixel_ap,0.00329162518048163
grid_img_auc,0.6165413533834587
grid_pixel_auc,0.5114122894998262
grid_img_ap,0.8122097626120159
grid_pixel_ap,0.009169717970662985
transistor_img_auc,0.6833333333333333
transistor_pixel_auc,0.8399841815423849
transistor_img_ap,0.6186469335122138
transistor_pixel_ap,0.2243600996687798
---additional_metrics---,
overall_routing_accuracy,1.0
task_0_routing_accuracy,1.0
task_1_routing_accuracy,1.0
task_2_routing_accuracy,1.0
oracle_mean_img_auc,0.4661267071664669
oracle_mean_pixel_auc,0.4601881499439346
