metric,value
experiment_name,MVTec-WRN50-DIA8
strategy,MoLE-Flow
final_average_img_auc,0.9824652160773533
final_average_pixel_auc,0.9731580152000787
final_average_img_ap,0.9936210012796661
final_average_pixel_ap,0.45459609287598535
total_classes,15
total_tasks,15
final_routing_accuracy,1.0
---ablation_config---,
use_lora,True
use_router,True
use_task_adapter,True
use_pos_embedding,True
use_task_bias,True
use_mahalanobis,True
---class_results---,
bottle_img_auc,1.0
bottle_pixel_auc,0.9667376747459432
bottle_img_ap,0.9999999999999998
bottle_pixel_ap,0.47061769905069967
cable_img_auc,0.9930659670164917
cable_pixel_auc,0.9762150829550672
cable_img_ap,0.996126852440595
cable_pixel_ap,0.6431509990471646
capsule_img_auc,0.9629038691663343
capsule_pixel_auc,0.9845635512869412
capsule_img_ap,0.9914174206435323
capsule_pixel_ap,0.3315175623737259
carpet_img_auc,0.9907704654895666
carpet_pixel_auc,0.9816698517217958
carpet_img_ap,0.997347001814742
carpet_pixel_ap,0.37351419279396664
grid_img_auc,0.9916457811194653
grid_pixel_auc,0.9742015122078286
grid_img_ap,0.9972357950579369
grid_pixel_ap,0.18152221738700794
hazelnut_img_auc,1.0
hazelnut_pixel_auc,0.9842846945425474
hazelnut_img_ap,0.9999999999999998
hazelnut_pixel_ap,0.4929212054177117
leather_img_auc,1.0
leather_pixel_auc,0.9793538199968649
leather_img_ap,1.0000000000000002
leather_pixel_ap,0.19695201167523915
metal_nut_img_auc,0.9995112414467253
metal_nut_pixel_auc,0.9810162729104526
metal_nut_img_ap,0.9998856097002974
metal_nut_pixel_ap,0.8230342045131191
pill_img_auc,0.9836333878887071
pill_pixel_auc,0.9883365888240851
pill_img_ap,0.9971054000924021
pill_pixel_ap,0.7948335625821921
screw_img_auc,0.924164787866366
screw_pixel_auc,0.9857854724185391
screw_img_ap,0.9698193932650133
screw_pixel_ap,0.22819447569366075
tile_img_auc,1.0
tile_pixel_auc,0.9547227228463814
tile_img_ap,0.9999999999999998
tile_pixel_ap,0.6238180930024476
toothbrush_img_auc,0.9138888888888889
toothbrush_pixel_auc,0.9802710112551609
toothbrush_img_ap,0.9617677982165853
toothbrush_pixel_ap,0.3893421922096695
transistor_img_auc,1.0
transistor_pixel_auc,0.9663579279103535
transistor_img_ap,1.0
transistor_pixel_ap,0.641308042363869
wood_img_auc,0.9894736842105264
wood_pixel_auc,0.9209465157392596
wood_img_ap,0.9968460231870703
wood_pixel_ap,0.3343953867368295
zipper_img_auc,0.9879201680672269
zipper_pixel_auc,0.9729075286399572
zipper_img_ap,0.9967637247768206
zipper_pixel_ap,0.2938195482924762
---additional_metrics---,
overall_routing_accuracy,1.0
task_0_routing_accuracy,1.0
task_1_routing_accuracy,1.0
task_2_routing_accuracy,1.0
task_3_routing_accuracy,1.0
task_4_routing_accuracy,1.0
task_5_routing_accuracy,1.0
task_6_routing_accuracy,1.0
task_7_routing_accuracy,1.0
task_8_routing_accuracy,1.0
task_9_routing_accuracy,1.0
task_10_routing_accuracy,1.0
task_11_routing_accuracy,1.0
task_12_routing_accuracy,1.0
task_13_routing_accuracy,1.0
task_14_routing_accuracy,1.0
oracle_mean_img_auc,0.9824652160773533
oracle_mean_pixel_auc,0.9731580152000787
