metric,value
experiment_name,MVTec-WRN50-SemanticProj
strategy,MoLE-Flow
final_average_img_auc,0.9790574975009735
final_average_pixel_auc,0.9727004643055223
final_average_img_ap,0.9926741621761016
final_average_pixel_ap,0.4533928156719286
total_classes,15
total_tasks,15
final_routing_accuracy,1.0
---ablation_config---,
use_lora,True
use_router,True
use_task_adapter,True
use_pos_embedding,True
use_task_bias,True
use_mahalanobis,True
---class_results---,
bottle_img_auc,1.0
bottle_pixel_auc,0.9621626033492706
bottle_img_ap,0.9999999999999998
bottle_pixel_ap,0.4442245936493925
cable_img_auc,0.9932533733133433
cable_pixel_auc,0.975328867544139
cable_img_ap,0.9960422167775601
cable_pixel_ap,0.6497640189287486
capsule_img_auc,0.9449541284403671
capsule_pixel_auc,0.9846998069171584
capsule_img_ap,0.9873516000509566
capsule_pixel_ap,0.3240898019734658
carpet_img_auc,0.9843499197431782
carpet_pixel_auc,0.9800213806386949
carpet_img_ap,0.9955333765976673
carpet_pixel_ap,0.35756946886851265
grid_img_auc,0.9908103592314119
grid_pixel_auc,0.9751722303954033
grid_img_ap,0.9969486950753681
grid_pixel_ap,0.21653142177842585
hazelnut_img_auc,1.0
hazelnut_pixel_auc,0.9840299316035998
hazelnut_img_ap,0.9999999999999998
hazelnut_pixel_ap,0.5048626350439241
leather_img_auc,1.0
leather_pixel_auc,0.9843826295072349
leather_img_ap,1.0000000000000002
leather_pixel_ap,0.26164907370745333
metal_nut_img_auc,1.0
metal_nut_pixel_auc,0.9817479886781034
metal_nut_img_ap,1.0
metal_nut_pixel_ap,0.8328470655343299
pill_img_auc,0.9798145117294054
pill_pixel_auc,0.9885143236565465
pill_img_ap,0.9965366353145291
pill_pixel_ap,0.7997641498662894
screw_img_auc,0.8932158229145317
screw_pixel_auc,0.9810868962971975
screw_img_ap,0.9582023160956366
screw_pixel_ap,0.1887928021330414
tile_img_auc,1.0
tile_pixel_auc,0.9539846596866811
tile_img_ap,0.9999999999999998
tile_pixel_ap,0.619339182840452
toothbrush_img_auc,0.9194444444444445
toothbrush_pixel_auc,0.9794218257290709
toothbrush_img_ap,0.9651888508481643
toothbrush_pixel_ap,0.32721657100155815
transistor_img_auc,1.0
transistor_pixel_auc,0.9646588967019049
transistor_img_ap,1.0
transistor_pixel_ap,0.6414883093852215
wood_img_auc,0.9894736842105263
wood_pixel_auc,0.9226231748220061
wood_img_ap,0.9968044686520591
wood_pixel_ap,0.3382613781511147
zipper_img_auc,0.990546218487395
zipper_pixel_auc,0.9726717490558218
zipper_img_ap,0.9975042732295833
zipper_pixel_ap,0.2944917622169991
---additional_metrics---,
overall_routing_accuracy,1.0
task_0_routing_accuracy,1.0
task_1_routing_accuracy,1.0
task_2_routing_accuracy,1.0
task_3_routing_accuracy,1.0
task_4_routing_accuracy,1.0
task_5_routing_accuracy,1.0
task_6_routing_accuracy,1.0
task_7_routing_accuracy,1.0
task_8_routing_accuracy,1.0
task_9_routing_accuracy,1.0
task_10_routing_accuracy,1.0
task_11_routing_accuracy,1.0
task_12_routing_accuracy,1.0
task_13_routing_accuracy,1.0
task_14_routing_accuracy,1.0
oracle_mean_img_auc,0.9790574975009735
oracle_mean_pixel_auc,0.9727004643055223
