metric,value
experiment_name,Sequential
strategy,MoLE-Flow
final_average_img_auc,0.6010116103709247
final_average_pixel_auc,0.6820411758858077
final_average_img_ap,0.7958735996127363
final_average_pixel_ap,0.12285688546650024
total_classes,15
total_tasks,15
final_routing_accuracy,1.0
---ablation_config---,
use_lora,True
use_router,True
use_task_adapter,True
use_pos_embedding,True
use_task_bias,True
use_mahalanobis,True
---class_results---,
bottle_img_auc,0.6579365079365079
bottle_pixel_auc,0.5207975000046793
bottle_img_ap,0.8438433104470553
bottle_pixel_ap,0.06104548143943174
cable_img_auc,0.4688905547226387
cable_pixel_auc,0.5580171117742247
cable_img_ap,0.6444509025513597
cable_pixel_ap,0.03016550889017126
capsule_img_auc,0.6182688472277622
capsule_pixel_auc,0.8133153918482845
capsule_img_ap,0.9005900334674536
capsule_pixel_ap,0.04846189970834552
carpet_img_auc,0.6837881219903692
carpet_pixel_auc,0.941106603220089
carpet_img_ap,0.8665533940439933
carpet_pixel_ap,0.36999818725522565
grid_img_auc,0.5989974937343359
grid_pixel_auc,0.5990219114650195
grid_img_ap,0.7787789531416309
grid_pixel_ap,0.00909036496566655
hazelnut_img_auc,0.7482142857142858
hazelnut_pixel_auc,0.631571695100514
hazelnut_img_ap,0.8465367046707111
hazelnut_pixel_ap,0.036195488883308126
leather_img_auc,0.7900815217391305
leather_pixel_auc,0.9303458986816013
leather_img_ap,0.9081577833457382
leather_pixel_ap,0.2741146318841515
metal_nut_img_auc,0.4115347018572825
metal_nut_pixel_auc,0.7238118027508708
metal_nut_img_ap,0.7955803880289247
metal_nut_pixel_ap,0.1856540166113089
pill_img_auc,0.5338243316966721
pill_pixel_auc,0.352928272411956
pill_img_ap,0.8654592318082405
pill_pixel_ap,0.023340206859919225
screw_img_auc,0.5185488829678213
screw_pixel_auc,0.4699138062529362
screw_img_ap,0.7401514325082572
screw_pixel_ap,0.002274132517813088
tile_img_auc,0.7092352092352092
tile_pixel_auc,0.7684204394689508
tile_img_ap,0.8917324649647413
tile_pixel_ap,0.40326562392231496
toothbrush_img_auc,0.6
toothbrush_pixel_auc,0.8562738506670382
toothbrush_img_ap,0.7903227251353194
toothbrush_pixel_ap,0.10512032796394025
transistor_img_auc,0.41666666666666663
transistor_pixel_auc,0.5198015705324297
transistor_img_ap,0.34792136488201425
transistor_pixel_ap,0.047229923953718354
wood_img_auc,0.5605263157894737
wood_pixel_auc,0.674480871792879
wood_img_ap,0.8115619430282873
wood_pixel_ap,0.08375981435227829
zipper_img_auc,0.6986607142857143
zipper_pixel_auc,0.8708109123156422
zipper_img_ap,0.9064633621673178
zipper_pixel_ap,0.16313767278991007
---additional_metrics---,
overall_routing_accuracy,1.0
task_0_routing_accuracy,1.0
task_1_routing_accuracy,1.0
task_2_routing_accuracy,1.0
task_3_routing_accuracy,1.0
task_4_routing_accuracy,1.0
task_5_routing_accuracy,1.0
task_6_routing_accuracy,1.0
task_7_routing_accuracy,1.0
task_8_routing_accuracy,1.0
task_9_routing_accuracy,1.0
task_10_routing_accuracy,1.0
task_11_routing_accuracy,1.0
task_12_routing_accuracy,1.0
task_13_routing_accuracy,1.0
task_14_routing_accuracy,1.0
oracle_mean_img_auc,0.6010116103709247
oracle_mean_pixel_auc,0.6820411758858077
