metric,value
experiment_name,MVTec-WRN50-Ultimate-Combo1
strategy,MoLE-Flow
final_average_img_auc,0.9820586332523628
final_average_pixel_auc,0.9762686643059543
final_average_img_ap,0.993625689341368
final_average_pixel_ap,0.5066470520771866
total_classes,15
total_tasks,15
final_routing_accuracy,1.0
---ablation_config---,
use_lora,True
use_router,True
use_task_adapter,True
use_pos_embedding,True
use_task_bias,True
use_mahalanobis,True
---class_results---,
bottle_img_auc,1.0
bottle_pixel_auc,0.9791217448299843
bottle_img_ap,0.9999999999999998
bottle_pixel_ap,0.6110074198357391
cable_img_auc,0.9936281859070465
cable_pixel_auc,0.977016920523895
cable_img_ap,0.9965232515159281
cable_pixel_ap,0.6365487165152683
capsule_img_auc,0.9637016354208218
capsule_pixel_auc,0.9858787965978545
capsule_img_ap,0.9918966394386972
capsule_pixel_ap,0.35409118122126515
carpet_img_auc,0.9903691813804173
carpet_pixel_auc,0.9866355787970643
carpet_img_ap,0.997288914284687
carpet_pixel_ap,0.5392799028712693
grid_img_auc,0.9891395154553049
grid_pixel_auc,0.9758615014334469
grid_img_ap,0.9964027344527779
grid_pixel_ap,0.24042061304615595
hazelnut_img_auc,1.0
hazelnut_pixel_auc,0.9862925866295098
hazelnut_img_ap,0.9999999999999998
hazelnut_pixel_ap,0.5709714204800918
leather_img_auc,1.0
leather_pixel_auc,0.9879683428572964
leather_img_ap,1.0000000000000002
leather_pixel_ap,0.3026983787027031
metal_nut_img_auc,1.0
metal_nut_pixel_auc,0.9790375489050317
metal_nut_img_ap,1.0
metal_nut_pixel_ap,0.8098474622630878
pill_img_auc,0.9847244953627932
pill_pixel_auc,0.9884092497874268
pill_img_ap,0.9973455028507155
pill_pixel_ap,0.7982305790890748
screw_img_auc,0.9169911867185898
screw_pixel_auc,0.9843574390588684
screw_img_ap,0.9679560252607537
screw_pixel_ap,0.22310329248402105
tile_img_auc,1.0
tile_pixel_auc,0.9611502830495584
tile_img_ap,0.9999999999999998
tile_pixel_ap,0.6312039589636103
toothbrush_img_auc,0.9166666666666667
toothbrush_pixel_auc,0.9848289482273604
toothbrush_img_ap,0.9642975852510163
toothbrush_pixel_ap,0.5118294987550127
transistor_img_auc,0.9995833333333333
transistor_pixel_auc,0.9610921608890469
transistor_img_ap,0.9993902439024391
transistor_pixel_ap,0.6389997143467583
wood_img_auc,0.986842105263158
wood_pixel_auc,0.9315426651557492
wood_img_ap,0.9960164392708103
wood_pixel_ap,0.40464654470568634
zipper_img_auc,0.989233193277311
zipper_pixel_auc,0.9748361978472214
zipper_img_ap,0.9972680038926937
zipper_pixel_ap,0.3268270978780556
---additional_metrics---,
overall_routing_accuracy,1.0
task_0_routing_accuracy,1.0
task_1_routing_accuracy,1.0
task_2_routing_accuracy,1.0
task_3_routing_accuracy,1.0
task_4_routing_accuracy,1.0
task_5_routing_accuracy,1.0
task_6_routing_accuracy,1.0
task_7_routing_accuracy,1.0
task_8_routing_accuracy,1.0
task_9_routing_accuracy,1.0
task_10_routing_accuracy,1.0
task_11_routing_accuracy,1.0
task_12_routing_accuracy,1.0
task_13_routing_accuracy,1.0
task_14_routing_accuracy,1.0
oracle_mean_img_auc,0.9820586332523628
oracle_mean_pixel_auc,0.9762686643059543
