metric,value
experiment_name,wo_lora_ewc
strategy,MoLE-Flow
final_average_img_auc,0.8184586466165413
final_average_pixel_auc,0.8570203870703402
total_classes,3
total_tasks,3
final_routing_accuracy,1.0
---ablation_config---,
use_lora,False
use_ewc,False
use_router,True
use_task_adapter,True
use_pos_embedding,True
use_task_bias,False
use_mahalanobis,True
---class_results---,
leather_img_auc,1.0
leather_pixel_auc,0.9481139173310291
grid_img_auc,0.8170426065162908
grid_pixel_auc,0.9237920327996192
transistor_img_auc,0.6383333333333334
transistor_pixel_auc,0.6991552110803726
---additional_metrics---,
overall_routing_accuracy,1.0
task_0_routing_accuracy,1.0
task_1_routing_accuracy,1.0
task_2_routing_accuracy,1.0
oracle_mean_img_auc,0.8184586466165413
oracle_mean_pixel_auc,0.8570203870703402
