metric,value
experiment_name,MVTec-MAIN-Seed789
strategy,MoLE-Flow
final_average_img_auc,0.9778405389981054
final_average_pixel_auc,0.9781433633510911
final_average_img_ap,0.9912928863609765
final_average_pixel_ap,0.5486354367542573
total_classes,15
total_tasks,15
final_routing_accuracy,1.0
---ablation_config---,
use_lora,True
use_router,True
use_task_adapter,True
use_pos_embedding,True
use_task_bias,True
use_mahalanobis,True
---class_results---,
bottle_img_auc,1.0
bottle_pixel_auc,0.9837769859218566
bottle_img_ap,0.9999999999999998
bottle_pixel_ap,0.7364038171428315
cable_img_auc,0.9838830584707646
cable_pixel_auc,0.9740870053629003
cable_img_ap,0.9919895335220783
cable_pixel_ap,0.6065361438749468
capsule_img_auc,0.947746310331073
capsule_pixel_auc,0.9865534345860275
capsule_img_ap,0.988059363259966
capsule_pixel_ap,0.37848032716698293
carpet_img_auc,0.992776886035313
carpet_pixel_auc,0.989615278353196
carpet_img_ap,0.997925615282601
carpet_pixel_ap,0.6171202644620244
grid_img_auc,0.9782790309106099
grid_pixel_auc,0.9768570212923233
grid_img_ap,0.9925522528040296
grid_pixel_ap,0.25321091982818456
hazelnut_img_auc,1.0
hazelnut_pixel_auc,0.9874309587249337
hazelnut_img_ap,0.9999999999999998
hazelnut_pixel_ap,0.5873721943577304
leather_img_auc,1.0
leather_pixel_auc,0.9933599862158762
leather_img_ap,1.0000000000000002
leather_pixel_ap,0.44731930772931466
metal_nut_img_auc,1.0
metal_nut_pixel_auc,0.9706657003072938
metal_nut_img_ap,1.0
metal_nut_pixel_ap,0.7455190093451285
pill_img_auc,0.9888161483906165
pill_pixel_auc,0.9896175560844261
pill_img_ap,0.9981054978833841
pill_pixel_ap,0.8060973796326167
screw_img_auc,0.9048985447837672
screw_pixel_auc,0.9781466961624262
screw_img_ap,0.9598529015343915
screw_pixel_ap,0.21911422509025213
tile_img_auc,1.0
tile_pixel_auc,0.9709556466000123
tile_img_ap,0.9999999999999998
tile_pixel_ap,0.7400000327214211
toothbrush_img_auc,0.9055555555555557
toothbrush_pixel_auc,0.9850539707073214
toothbrush_img_ap,0.9587212726747038
toothbrush_pixel_ap,0.6000579711314462
transistor_img_auc,0.9945833333333334
transistor_pixel_auc,0.9704882777617375
transistor_img_ap,0.9911261139140023
transistor_pixel_ap,0.6634369752500114
wood_img_auc,0.9789473684210527
wood_pixel_auc,0.9408855504764754
wood_img_ap,0.993124680719936
wood_pixel_ap,0.46365173739005144
zipper_img_auc,0.9921218487394958
zipper_pixel_auc,0.9746563817095611
zipper_img_ap,0.9979360638195526
zipper_pixel_ap,0.36521124619091555
---additional_metrics---,
overall_routing_accuracy,1.0
task_0_routing_accuracy,1.0
task_1_routing_accuracy,1.0
task_2_routing_accuracy,1.0
task_3_routing_accuracy,1.0
task_4_routing_accuracy,1.0
task_5_routing_accuracy,1.0
task_6_routing_accuracy,1.0
task_7_routing_accuracy,1.0
task_8_routing_accuracy,1.0
task_9_routing_accuracy,1.0
task_10_routing_accuracy,1.0
task_11_routing_accuracy,1.0
task_12_routing_accuracy,1.0
task_13_routing_accuracy,1.0
task_14_routing_accuracy,1.0
oracle_mean_img_auc,0.9778405389981054
oracle_mean_pixel_auc,0.9781433633510911
