metric,value
experiment_name,HP-NoDIA
strategy,MoLE-Flow
final_average_img_auc,0.6994705813433633
final_average_pixel_auc,0.8429334253632279
final_average_img_ap,0.7854289206088458
final_average_pixel_ap,0.07729085924110897
total_classes,4
total_tasks,4
final_routing_accuracy,1.0
---ablation_config---,
use_lora,True
use_router,True
use_task_adapter,True
use_pos_embedding,True
use_task_bias,True
use_mahalanobis,True
---class_results---,
leather_img_auc,1.0
leather_pixel_auc,0.9447457570166479
leather_img_ap,1.0000000000000002
leather_pixel_ap,0.06182878711300704
grid_img_auc,0.7451963241436925
grid_pixel_auc,0.8305289358898739
grid_img_ap,0.8752256657631772
grid_pixel_ap,0.07369003362761134
transistor_img_auc,0.545
transistor_pixel_auc,0.7289141590695655
transistor_img_ap,0.533457430727521
transistor_pixel_ap,0.16201570415982144
screw_img_auc,0.5076860012297602
screw_pixel_auc,0.8675448494768244
screw_img_ap,0.7330325859446849
screw_pixel_ap,0.011628912063996013
---additional_metrics---,
overall_routing_accuracy,1.0
task_0_routing_accuracy,1.0
task_1_routing_accuracy,1.0
task_2_routing_accuracy,1.0
task_3_routing_accuracy,1.0
oracle_mean_img_auc,0.6994705813433633
oracle_mean_pixel_auc,0.8429334253632279
