metric,value
experiment_name,HP-Exp1-epochs80
strategy,MoLE-Flow
final_average_img_auc,0.9080159122880781
final_average_pixel_auc,0.9767209033686035
final_average_img_ap,0.9503910889844895
final_average_pixel_ap,0.4397898961913821
total_classes,5
total_tasks,5
final_routing_accuracy,1.0
---ablation_config---,
use_lora,True
use_router,True
use_task_adapter,True
use_pos_embedding,True
use_task_bias,True
use_mahalanobis,True
---class_results---,
bottle_img_auc,1.0
bottle_pixel_auc,0.9681787787810229
bottle_img_ap,0.9999999999999998
bottle_pixel_ap,0.49203098295435843
cable_img_auc,0.9801349325337332
cable_pixel_auc,0.968995746205406
cable_img_ap,0.9895879329014521
cable_pixel_ap,0.6466102018794981
capsule_img_auc,0.9202233745512565
capsule_pixel_auc,0.9857403575456852
capsule_img_ap,0.9775146743393729
capsule_pixel_ap,0.3671404700161085
screw_img_auc,0.8397212543554007
screw_pixel_auc,0.9765571602615961
screw_img_ap,0.9308245407180141
screw_pixel_ap,0.17891576901509096
toothbrush_img_auc,0.8
toothbrush_pixel_auc,0.9841324740493073
toothbrush_img_ap,0.8540282969636086
toothbrush_pixel_ap,0.5142520570918547
---additional_metrics---,
overall_routing_accuracy,1.0
task_0_routing_accuracy,1.0
task_1_routing_accuracy,1.0
task_2_routing_accuracy,1.0
task_3_routing_accuracy,1.0
task_4_routing_accuracy,1.0
oracle_mean_img_auc,0.9080159122880781
oracle_mean_pixel_auc,0.9767209033686035
