metric,value
experiment_name,MVTec-Ablation-wo_SpatialContextMixer
strategy,MoLE-Flow
final_average_img_auc,0.9807709654477182
final_average_pixel_auc,0.9769546439645982
final_average_img_ap,0.9922948843884218
final_average_pixel_ap,0.5223511973348866
total_classes,15
total_tasks,15
final_routing_accuracy,1.0
---ablation_config---,
use_lora,True
use_router,True
use_task_adapter,True
use_pos_embedding,True
use_task_bias,True
use_mahalanobis,True
---class_results---,
bottle_img_auc,1.0
bottle_pixel_auc,0.9825466073091622
bottle_img_ap,0.9999999999999998
bottle_pixel_ap,0.7068546405618603
cable_img_auc,0.9895052473763118
cable_pixel_auc,0.975213388536446
cable_img_ap,0.9945028641634064
cable_pixel_ap,0.5932714318329636
capsule_img_auc,0.9772636617471081
capsule_pixel_auc,0.987545052517952
capsule_img_ap,0.9951571716610483
capsule_pixel_ap,0.41695278505961597
carpet_img_auc,0.9947833065810594
carpet_pixel_auc,0.9891399065613149
carpet_img_ap,0.9984286532289932
carpet_pixel_ap,0.566499766646348
grid_img_auc,0.9774436090225564
grid_pixel_auc,0.9769696176960968
grid_img_ap,0.992110872394321
grid_pixel_ap,0.25141546113742663
hazelnut_img_auc,1.0
hazelnut_pixel_auc,0.9863129148315086
hazelnut_img_ap,0.9999999999999998
hazelnut_pixel_ap,0.5803936602662854
leather_img_auc,1.0
leather_pixel_auc,0.9915517687185536
leather_img_ap,1.0000000000000002
leather_pixel_ap,0.39880573689302606
metal_nut_img_auc,1.0
metal_nut_pixel_auc,0.9698026100324552
metal_nut_img_ap,1.0
metal_nut_pixel_ap,0.7602491362705207
pill_img_auc,0.9929078014184398
pill_pixel_auc,0.9891854833798568
pill_img_ap,0.9988039678061849
pill_pixel_ap,0.7889312471788389
screw_img_auc,0.9159663865546218
screw_pixel_auc,0.9857463316446333
screw_img_ap,0.9657782343413244
screw_pixel_ap,0.2391318484190661
tile_img_auc,1.0
tile_pixel_auc,0.9614720993641922
tile_img_ap,0.9999999999999998
tile_pixel_ap,0.5792395936884132
toothbrush_img_auc,0.8972222222222223
toothbrush_pixel_auc,0.9856783290290236
toothbrush_img_ap,0.9541198233993413
toothbrush_pixel_ap,0.511324976107316
transistor_img_auc,0.9958333333333333
transistor_pixel_auc,0.9551047056771109
transistor_img_ap,0.9940948152902582
transistor_pixel_ap,0.6207071095721631
wood_img_auc,0.9824561403508772
wood_pixel_auc,0.9414395738446436
wood_img_ap,0.9946040687532484
wood_pixel_ap,0.45585761432582333
zipper_img_auc,0.9881827731092437
zipper_pixel_auc,0.9766112703260232
zipper_img_ap,0.9968227947882007
zipper_pixel_ap,0.36563295206363
---additional_metrics---,
overall_routing_accuracy,1.0
task_0_routing_accuracy,1.0
task_1_routing_accuracy,1.0
task_2_routing_accuracy,1.0
task_3_routing_accuracy,1.0
task_4_routing_accuracy,1.0
task_5_routing_accuracy,1.0
task_6_routing_accuracy,1.0
task_7_routing_accuracy,1.0
task_8_routing_accuracy,1.0
task_9_routing_accuracy,1.0
task_10_routing_accuracy,1.0
task_11_routing_accuracy,1.0
task_12_routing_accuracy,1.0
task_13_routing_accuracy,1.0
task_14_routing_accuracy,1.0
oracle_mean_img_auc,0.9807709654477182
oracle_mean_pixel_auc,0.9769546439645982
