metric,value
experiment_name,Version5.1-ScoreAgg_topk3_all_classes
strategy,MoLE-Flow
final_average_img_auc,0.8741007727653589
final_average_pixel_auc,0.9275102062073649
final_average_img_ap,0.9393099560451319
final_average_pixel_ap,0.35982101410774037
total_classes,15
total_tasks,15
final_routing_accuracy,0.9982608695652174
---ablation_config---,
use_lora,True
use_router,True
use_task_adapter,True
use_pos_embedding,True
use_task_bias,True
use_mahalanobis,True
---class_results---,
leather_img_auc,1.0
leather_pixel_auc,0.9720243167306033
leather_img_ap,1.0000000000000002
leather_pixel_ap,0.18987853640853375
grid_img_auc,0.8955722639933166
grid_pixel_auc,0.908163496839252
grid_img_ap,0.9626326491479926
grid_pixel_ap,0.14941793501949413
transistor_img_auc,0.7754166666666666
transistor_pixel_auc,0.9270139698261941
transistor_img_ap,0.7408098674718566
transistor_pixel_ap,0.5213580388312576
carpet_img_auc,0.975521669341894
carpet_pixel_auc,0.9648025089234928
carpet_img_ap,0.993127475598947
carpet_pixel_ap,0.45216520014713696
zipper_img_auc,0.9288340336134454
zipper_pixel_auc,0.855024440703741
zipper_img_ap,0.9714202429196528
zipper_pixel_ap,0.19051781552250435
hazelnut_img_auc,0.9528571428571428
hazelnut_pixel_auc,0.9682002190484156
hazelnut_img_ap,0.9683741898950491
hazelnut_pixel_ap,0.4053775112768028
toothbrush_img_auc,0.7861111111111111
toothbrush_pixel_auc,0.9459379657568896
toothbrush_img_ap,0.9182846546703036
toothbrush_pixel_ap,0.14230082750698025
metal_nut_img_auc,0.9565004887585532
metal_nut_pixel_auc,0.9775762651451367
metal_nut_img_ap,0.9902598392357671
metal_nut_pixel_ap,0.8766869830117612
screw_img_auc,0.4574707931953269
screw_pixel_auc,0.8573233520297847
screw_img_ap,0.744317917423915
screw_pixel_ap,0.028209895805243947
wood_img_auc,0.9798245614035087
wood_pixel_auc,0.8948536507457365
wood_img_ap,0.9940775317666309
wood_pixel_ap,0.4831612945061424
tile_img_auc,1.0
tile_pixel_auc,0.8843476476020201
tile_img_ap,0.9999999999999998
tile_pixel_ap,0.41538792524660456
capsule_img_auc,0.6880733944954128
capsule_pixel_auc,0.9388166582331412
capsule_img_ap,0.9117737134079633
capsule_pixel_ap,0.15242860767497188
pill_img_auc,0.8390616475722859
pill_pixel_auc,0.9512717179984557
pill_img_ap,0.9648570998739773
pill_pixel_ap,0.40550005276028794
cable_img_auc,0.8770614692653674
cable_pixel_auc,0.9101793738246324
cable_img_ap,0.9299621751379364
cable_pixel_ap,0.44213125862162433
bottle_img_auc,0.9992063492063492
bottle_pixel_auc,0.9571175097029768
bottle_img_ap,0.999751984126984
bottle_pixel_ap,0.5427933292767592
---additional_metrics---,
overall_routing_accuracy,0.9982608695652174
task_0_routing_accuracy,1.0
task_1_routing_accuracy,1.0
task_2_routing_accuracy,1.0
task_3_routing_accuracy,1.0
task_4_routing_accuracy,1.0
task_5_routing_accuracy,1.0
task_6_routing_accuracy,0.9761904761904762
task_7_routing_accuracy,1.0
task_8_routing_accuracy,1.0
task_9_routing_accuracy,1.0
task_10_routing_accuracy,1.0
task_11_routing_accuracy,1.0
task_12_routing_accuracy,0.9880239520958084
task_13_routing_accuracy,1.0
task_14_routing_accuracy,1.0
oracle_mean_img_auc,0.8741007727653589
oracle_mean_pixel_auc,0.9279141134740166
