metric,value
experiment_name,HP-Exp3-coupling12
strategy,MoLE-Flow
final_average_img_auc,0.9290548449939567
final_average_pixel_auc,0.976477044089284
final_average_img_ap,0.9733186696303854
final_average_pixel_ap,0.45204417070432534
total_classes,5
total_tasks,5
final_routing_accuracy,1.0
---ablation_config---,
use_lora,True
use_router,True
use_task_adapter,True
use_pos_embedding,True
use_task_bias,True
use_mahalanobis,True
---class_results---,
bottle_img_auc,1.0
bottle_pixel_auc,0.9695037105644039
bottle_img_ap,0.9999999999999998
bottle_pixel_ap,0.49896027845874263
cable_img_auc,0.9702023988005997
cable_pixel_auc,0.9687350573585914
cable_img_ap,0.9844613672391046
cable_pixel_ap,0.6456766971891114
capsule_img_auc,0.9150378938970882
capsule_pixel_auc,0.986059932404063
capsule_img_ap,0.9786794686440529
capsule_pixel_ap,0.3636667352605501
screw_img_auc,0.8544783767165403
screw_pixel_auc,0.9736922471873137
screw_img_ap,0.9384150398110072
screw_pixel_ap,0.16780335507292155
toothbrush_img_auc,0.9055555555555554
toothbrush_pixel_auc,0.9843942729320486
toothbrush_img_ap,0.9650374724577623
toothbrush_pixel_ap,0.5841137875403007
---additional_metrics---,
overall_routing_accuracy,1.0
task_0_routing_accuracy,1.0
task_1_routing_accuracy,1.0
task_2_routing_accuracy,1.0
task_3_routing_accuracy,1.0
task_4_routing_accuracy,1.0
oracle_mean_img_auc,0.9290548449939567
oracle_mean_pixel_auc,0.976477044089284
