metric,value
experiment_name,woSpatialCtx
strategy,MoLE-Flow
final_average_img_auc,0.9797660177402638
final_average_pixel_auc,0.9753511510420706
final_average_img_ap,0.9922639475362446
final_average_pixel_ap,0.5292614159489208
total_classes,15
total_tasks,15
final_routing_accuracy,1.0
---ablation_config---,
use_lora,True
use_router,True
use_task_adapter,True
use_pos_embedding,True
use_task_bias,True
use_mahalanobis,True
---class_results---,
bottle_img_auc,1.0
bottle_pixel_auc,0.9829306872273788
bottle_img_ap,0.9999999999999998
bottle_pixel_ap,0.733804659916025
cable_img_auc,0.9806971514242878
cable_pixel_auc,0.9694140016481483
cable_img_ap,0.9898069015576769
cable_pixel_ap,0.6041426892754546
capsule_img_auc,0.9704826485839649
capsule_pixel_auc,0.9873682264342664
capsule_img_ap,0.9933452010992866
capsule_pixel_ap,0.40087583714161173
carpet_img_auc,0.9923756019261637
carpet_pixel_auc,0.9895048310211295
carpet_img_ap,0.997714292505513
carpet_pixel_ap,0.598291299745608
grid_img_auc,0.9741019214703426
grid_pixel_auc,0.9750141919960001
grid_img_ap,0.9911235596391348
grid_pixel_ap,0.27354736207748376
hazelnut_img_auc,0.9992857142857142
hazelnut_pixel_auc,0.9872321083032182
hazelnut_img_ap,0.9996031746031744
hazelnut_pixel_ap,0.5889235545020527
leather_img_auc,1.0
leather_pixel_auc,0.9921349576863427
leather_img_ap,1.0000000000000002
leather_pixel_ap,0.40071017661829206
metal_nut_img_auc,1.0
metal_nut_pixel_auc,0.9653783519385891
metal_nut_img_ap,1.0
metal_nut_pixel_ap,0.7582111321601616
pill_img_auc,0.9893617021276595
pill_pixel_auc,0.9883123533651929
pill_img_ap,0.9981830757767756
pill_pixel_ap,0.7750656760178333
screw_img_auc,0.9212953474072556
screw_pixel_auc,0.9837740971185637
screw_img_ap,0.9694910186421181
screw_pixel_ap,0.2502820451068619
tile_img_auc,1.0
tile_pixel_auc,0.9638917751628258
tile_img_ap,0.9999999999999998
tile_pixel_ap,0.604735232921495
toothbrush_img_auc,0.9055555555555554
toothbrush_pixel_auc,0.985402599621808
toothbrush_img_ap,0.9604383129163603
toothbrush_pixel_ap,0.49174022250427013
transistor_img_auc,0.9954166666666666
transistor_pixel_auc,0.9415542845514555
transistor_img_ap,0.9941886510701843
transistor_pixel_ap,0.6056121936521839
wood_img_auc,0.9789473684210527
wood_pixel_auc,0.9428321711058852
wood_img_ap,0.993124680719936
wood_pixel_ap,0.48140636227317635
zipper_img_auc,0.9889705882352942
zipper_pixel_auc,0.9755226284502522
zipper_img_ap,0.9969403445135089
zipper_pixel_ap,0.37157279532130205
---additional_metrics---,
overall_routing_accuracy,1.0
task_0_routing_accuracy,1.0
task_1_routing_accuracy,1.0
task_2_routing_accuracy,1.0
task_3_routing_accuracy,1.0
task_4_routing_accuracy,1.0
task_5_routing_accuracy,1.0
task_6_routing_accuracy,1.0
task_7_routing_accuracy,1.0
task_8_routing_accuracy,1.0
task_9_routing_accuracy,1.0
task_10_routing_accuracy,1.0
task_11_routing_accuracy,1.0
task_12_routing_accuracy,1.0
task_13_routing_accuracy,1.0
task_14_routing_accuracy,1.0
oracle_mean_img_auc,0.9797660177402638
oracle_mean_pixel_auc,0.9753511510420706
