metric,value
experiment_name,LogDet-1e5
strategy,MoLE-Flow
final_average_img_auc,0.9810192613904125
final_average_pixel_auc,0.9771185069117273
final_average_img_ap,0.992804855937954
final_average_pixel_ap,0.524555812834322
total_classes,15
total_tasks,15
final_routing_accuracy,1.0
---ablation_config---,
use_lora,True
use_router,True
use_task_adapter,True
use_pos_embedding,True
use_task_bias,True
use_mahalanobis,True
---class_results---,
bottle_img_auc,1.0
bottle_pixel_auc,0.9784474263573026
bottle_img_ap,0.9999999999999998
bottle_pixel_ap,0.6328252008833858
cable_img_auc,0.9788230884557722
cable_pixel_auc,0.9720685537725364
cable_img_ap,0.9889233219799891
cable_pixel_ap,0.6541802337558814
capsule_img_auc,0.9573195053849222
capsule_pixel_auc,0.986800006292842
capsule_img_ap,0.9903663532855558
capsule_pixel_ap,0.38541321940265766
carpet_img_auc,0.9947833065810594
carpet_pixel_auc,0.9860314008768432
carpet_img_ap,0.9984294469119748
carpet_pixel_ap,0.5068084964144948
grid_img_auc,0.9983291562238931
grid_pixel_auc,0.976907069292936
grid_img_ap,0.9994052928932504
grid_pixel_ap,0.24207801312185656
hazelnut_img_auc,0.9985714285714286
hazelnut_pixel_auc,0.9868646662422528
hazelnut_img_ap,0.9992007601162527
hazelnut_pixel_ap,0.5681114834897859
leather_img_auc,1.0
leather_pixel_auc,0.9887875371919811
leather_img_ap,1.0000000000000002
leather_pixel_ap,0.3058658635496903
metal_nut_img_auc,1.0
metal_nut_pixel_auc,0.9796189463928304
metal_nut_img_ap,1.0
metal_nut_pixel_ap,0.8450124309099385
pill_img_auc,0.9874522640480088
pill_pixel_auc,0.9894758367707933
pill_img_ap,0.9978709140723477
pill_pixel_ap,0.8118978025612221
screw_img_auc,0.9245747079319533
screw_pixel_auc,0.9822717990524739
screw_img_ap,0.972563046395391
screw_pixel_ap,0.21578756676007083
tile_img_auc,1.0
tile_pixel_auc,0.9660909276023316
tile_img_ap,0.9999999999999998
tile_pixel_ap,0.7206381332842207
toothbrush_img_auc,0.9083333333333333
toothbrush_pixel_auc,0.9835315701914304
toothbrush_img_ap,0.959366088814876
toothbrush_pixel_ap,0.5236699059405509
transistor_img_auc,0.9970833333333333
transistor_pixel_auc,0.9681824526036008
transistor_img_ap,0.995515483311536
transistor_pixel_ap,0.6701148630804081
wood_img_auc,0.9789473684210526
wood_pixel_auc,0.9359644332190712
wood_img_ap,0.9928240331683015
wood_pixel_ap,0.42493926697701395
zipper_img_auc,0.9910714285714286
zipper_pixel_auc,0.975734977816681
zipper_img_ap,0.9976080981198339
zipper_pixel_ap,0.3609947123836519
---additional_metrics---,
overall_routing_accuracy,1.0
task_0_routing_accuracy,1.0
task_1_routing_accuracy,1.0
task_2_routing_accuracy,1.0
task_3_routing_accuracy,1.0
task_4_routing_accuracy,1.0
task_5_routing_accuracy,1.0
task_6_routing_accuracy,1.0
task_7_routing_accuracy,1.0
task_8_routing_accuracy,1.0
task_9_routing_accuracy,1.0
task_10_routing_accuracy,1.0
task_11_routing_accuracy,1.0
task_12_routing_accuracy,1.0
task_13_routing_accuracy,1.0
task_14_routing_accuracy,1.0
oracle_mean_img_auc,0.9810192613904125
oracle_mean_pixel_auc,0.9771185069117273
