metric,value
experiment_name,V5-MVTec-WideResNet50-60epochs
strategy,MoLE-Flow
final_average_img_auc,0.9612359177399689
final_average_pixel_auc,0.9729569061191975
final_average_img_ap,0.9827375578883326
final_average_pixel_ap,0.48838647476588215
total_classes,15
total_tasks,15
final_routing_accuracy,1.0
---ablation_config---,
use_lora,True
use_router,True
use_task_adapter,True
use_pos_embedding,True
use_task_bias,True
use_mahalanobis,True
---class_results---,
bottle_img_auc,1.0
bottle_pixel_auc,0.9694057526961817
bottle_img_ap,0.9999999999999998
bottle_pixel_ap,0.501944854576727
cable_img_auc,0.9773238380809595
cable_pixel_auc,0.9675409540405425
cable_img_ap,0.9877398169115621
cable_pixel_ap,0.6509070440802665
capsule_img_auc,0.8978859194256084
capsule_pixel_auc,0.9855825544102771
capsule_img_ap,0.9745694394966937
capsule_pixel_ap,0.35831041668391034
carpet_img_auc,0.9907704654895666
carpet_pixel_auc,0.9817264344147582
carpet_img_ap,0.9973908277092329
carpet_pixel_ap,0.38458153400126915
grid_img_auc,0.989139515455305
grid_pixel_auc,0.9731001724439009
grid_img_ap,0.9962792872332349
grid_pixel_ap,0.23807617323558972
hazelnut_img_auc,0.9960714285714285
hazelnut_pixel_auc,0.9855603960896939
hazelnut_img_ap,0.9978515186652863
hazelnut_pixel_ap,0.5182356823953458
leather_img_auc,1.0
leather_pixel_auc,0.986290443232417
leather_img_ap,1.0000000000000002
leather_pixel_ap,0.2710124719465278
metal_nut_img_auc,1.0
metal_nut_pixel_auc,0.9814916148643534
metal_nut_img_ap,1.0
metal_nut_pixel_ap,0.8530597340266224
pill_img_auc,0.978177850518276
pill_pixel_auc,0.9893910896632965
pill_img_ap,0.9962445480663047
pill_pixel_ap,0.8413651437387821
screw_img_auc,0.8323426931748309
screw_pixel_auc,0.9738091964968044
screw_img_ap,0.9316630489523468
screw_pixel_ap,0.17094195947137983
tile_img_auc,1.0
tile_pixel_auc,0.9624757382228889
tile_img_ap,0.9999999999999998
tile_pixel_ap,0.6965984469003206
toothbrush_img_auc,0.8111111111111111
toothbrush_pixel_auc,0.9855853802409384
toothbrush_img_ap,0.8898702581023736
toothbrush_pixel_ap,0.5446280837710233
transistor_img_auc,0.9908333333333333
transistor_pixel_auc,0.9546642917329841
transistor_img_ap,0.98337559251398
transistor_pixel_ap,0.6434257426910557
wood_img_auc,0.9824561403508772
wood_pixel_auc,0.9296176742935258
wood_img_ap,0.9943492252520215
wood_pixel_ap,0.3676975685932412
zipper_img_auc,0.9724264705882353
zipper_pixel_auc,0.9681118989454023
zipper_img_ap,0.9917298054219528
zipper_pixel_ap,0.2850122653761706
---additional_metrics---,
overall_routing_accuracy,1.0
task_0_routing_accuracy,1.0
task_1_routing_accuracy,1.0
task_2_routing_accuracy,1.0
task_3_routing_accuracy,1.0
task_4_routing_accuracy,1.0
task_5_routing_accuracy,1.0
task_6_routing_accuracy,1.0
task_7_routing_accuracy,1.0
task_8_routing_accuracy,1.0
task_9_routing_accuracy,1.0
task_10_routing_accuracy,1.0
task_11_routing_accuracy,1.0
task_12_routing_accuracy,1.0
task_13_routing_accuracy,1.0
task_14_routing_accuracy,1.0
oracle_mean_img_auc,0.9612359177399689
oracle_mean_pixel_auc,0.9729569061191975
